source_path,run_id,task_id,model,strategy,setup_status,final_status,repair_rounds,round_trace_path,setup_summary_path,discovered_run_id,discovery_status
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-mini__failure_mode_first,cc_braindecode_temporal_front_window,gpt-4.1-mini,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/failure_mode_first/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-mini__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-mini__multi_view,cc_braindecode_temporal_front_window,gpt-4.1-mini,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/multi_view/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-mini__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-mini__pattern_skeleton,cc_braindecode_temporal_front_window,gpt-4.1-mini,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/pattern_skeleton/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-mini__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-mini__role_decomposed,cc_braindecode_temporal_front_window,gpt-4.1-mini,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/role_decomposed/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-mini__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-mini__semantic_diff,cc_braindecode_temporal_front_window,gpt-4.1-mini,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/semantic_diff/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-mini__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-mini__simulation_trace,cc_braindecode_temporal_front_window,gpt-4.1-mini,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/simulation_trace/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-mini__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__contract_first,cc_braindecode_temporal_front_window,gpt-4.1-nano,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/contract_first/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__direct_baseline,cc_braindecode_temporal_front_window,gpt-4.1-nano,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/direct_baseline/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__failure_mode_first,cc_braindecode_temporal_front_window,gpt-4.1-nano,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/failure_mode_first/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__multi_view,cc_braindecode_temporal_front_window,gpt-4.1-nano,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/multi_view/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__pattern_skeleton,cc_braindecode_temporal_front_window,gpt-4.1-nano,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/pattern_skeleton/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__role_decomposed,cc_braindecode_temporal_front_window,gpt-4.1-nano,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/role_decomposed/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__semantic_diff,cc_braindecode_temporal_front_window,gpt-4.1-nano,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/semantic_diff/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_front_window__gpt-4.1-nano__simulation_trace,cc_braindecode_temporal_front_window,gpt-4.1-nano,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_braindecode_temporal_front_window.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_front_window/simulation_trace/logs/setup_summary.json,cc_braindecode_temporal_front_window__gpt-4.1-nano__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__contract_first,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,contract_first,success,passed_initial,0.0,reports/decomposition/traces/contract_first/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/contract_first/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__direct_baseline,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,direct_baseline,success,passed_initial,0.0,reports/decomposition/traces/direct_baseline/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/direct_baseline/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__failure_mode_first,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,failure_mode_first,success,passed_initial,0.0,reports/decomposition/traces/failure_mode_first/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/failure_mode_first/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__multi_view,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,multi_view,success,passed_initial,0.0,reports/decomposition/traces/multi_view/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/multi_view/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__pattern_skeleton,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,pattern_skeleton,success,passed_initial,0.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/pattern_skeleton/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__role_decomposed,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,role_decomposed,success,passed_initial,0.0,reports/decomposition/traces/role_decomposed/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/role_decomposed/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__semantic_diff,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,semantic_diff,success,passed_initial,0.0,reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/semantic_diff/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__simulation_trace,cc_braindecode_temporal_mask_misorder,gpt-4.1-mini,simulation_trace,success,passed_initial,0.0,reports/decomposition/traces/simulation_trace/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/simulation_trace/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-mini__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__contract_first,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,contract_first,success,passed_initial,0.0,reports/decomposition/traces/contract_first/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/contract_first/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__direct_baseline,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/direct_baseline/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__failure_mode_first,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,failure_mode_first,success,passed_initial,0.0,reports/decomposition/traces/failure_mode_first/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/failure_mode_first/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__multi_view,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,multi_view,success,passed_initial,0.0,reports/decomposition/traces/multi_view/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/multi_view/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__pattern_skeleton,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,pattern_skeleton,success,passed_initial,0.0,reports/decomposition/traces/pattern_skeleton/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/pattern_skeleton/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__role_decomposed,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/role_decomposed/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__semantic_diff,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,semantic_diff,success,passed_initial,0.0,reports/decomposition/traces/semantic_diff/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/semantic_diff/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__simulation_trace,cc_braindecode_temporal_mask_misorder,gpt-4.1-nano,simulation_trace,success,passed_initial,0.0,reports/decomposition/traces/simulation_trace/cc_braindecode_temporal_mask_misorder.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_braindecode_temporal_mask_misorder/simulation_trace/logs/setup_summary.json,cc_braindecode_temporal_mask_misorder__gpt-4.1-nano__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_simtrade_cache_clear_incomplete__gpt-4.1-mini__contract_first,cc_simtrade_cache_clear_incomplete,gpt-4.1-mini,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_simtrade_cache_clear_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_simtrade_cache_clear_incomplete/contract_first/logs/setup_summary.json,cc_simtrade_cache_clear_incomplete__gpt-4.1-mini__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_simtrade_cache_clear_incomplete__gpt-4.1-mini__direct_baseline,cc_simtrade_cache_clear_incomplete,gpt-4.1-mini,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_simtrade_cache_clear_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_simtrade_cache_clear_incomplete/direct_baseline/logs/setup_summary.json,cc_simtrade_cache_clear_incomplete__gpt-4.1-mini__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_simtrade_cache_clear_incomplete__gpt-4.1-mini__failure_mode_first,cc_simtrade_cache_clear_incomplete,gpt-4.1-mini,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_simtrade_cache_clear_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_simtrade_cache_clear_incomplete/failure_mode_first/logs/setup_summary.json,cc_simtrade_cache_clear_incomplete__gpt-4.1-mini__failure_mode_first,Discovered
